comment,sentiment_gemini,sentiment_vader,sentiment_textblob
wonder how many magas have food on the table next week after donating out of their asses so trump still can eat steak for breakfast lunch and dinner in the days to come,-0.9,0.0,0.25
if i have so many millions like trump i would pay to the last penny,-0.1,0.3321,0.25
all yall getting juiced and yall still think its funny,-0.4,0.4404,0.25
this will just add more fuel to trumps fire for all that hes done for ny in the past im sure he will take all of his business elsewhere,-0.6,-0.0258,0.25
ok this guys is really crooked more crooked than a 2 bill,0.0,0.296,0.25
i dont get it who exactly is the aggrieved party in this case,0.0,0.4019,0.25
im still trying to figure out what he means by make america great again that some kind of of sarcasm sounds kind of evil,-0.3,-0.3597,0.25
so much winning bigly he needs more than 400 million in bonds just to appeal his maga cult are gonna go broke paying for him watch out for the next wave of trump fridge magnets,-0.5,0.2212,0.25
every time trumptard loses in court is a win for freedom and the united states of america,0.0,0.8591,0.25
more biden distractions from biden crimes and distracted 2nd term bsiden be 5 years of struggle 6 or 7 yr struggle,0.0,-0.8062,0.25
this court case verdict and judgement ought to wake up every sleeping business person in this country this case is the first step toward ending capitalism in america period,-0.7,0.1531,0.25
every legitimate businessperson should organize to fight this ruling if this precident is allowed to stand no one will be safe if they can do this to trump they can financially distroy anyone they dislike no one will be safe from blackmail or extortion by politically motivated district attorneys,-0.85,0.0516,0.25
its looking more and more like we dont have a justice system anymore we have a system for protecting political power and extorting from the lefts political enemies,-0.743,-0.444,0.25
no unfair,0.0,-0.6486,0.25
im sure 80m americans would donate 5 to give these people the middle finger,-0.4,0.3182,0.25
rally up you samm suckers and send me some of your money to fools lol,-0.5,-0.5719,0.25
what damages exactly,0.0,-0.4404,0.25
dont worry the higher courts will reverse this and justice will prevail in the end,0.3,0.7009,0.25
hannitys show is pure entertainment it is right up there with wwf wrestling,-0.2,0.4215,0.25
civil exactly who was damaged in this case,0.0,-0.4404,0.25
bs here it comes americans know better keep your eyes open it coming,0.0,0.4404,0.25
donnie should pay e jean carroll first,0.0,-0.1027,0.25
another loss for habba but hey shes really hot eh magas,0.1771,-0.1655,0.25
i love how non christians view this ordeal as political people of faith know satan doesnt have any power,0.0,0.7906,0.25
i got you don dont worry about it the patriots who actually care about america have no problem funding our president to keep america safe trump 2024,0.0,0.5583,0.25
so 75 of the american people love trump and 25 dont they are cheating again,0.0,0.7978,0.25
so much winning that red wave is coming,0.8,0.5688,0.25
guess what she aint going to get jack dookey from trump hahaha laugh is on youif i were trump i would give her a dollar and say that in fifteen years you will pay her another dollar,-0.6,0.7783,0.25
the big apple is more like banana for trump,0.0,0.4201,0.25
it will be so awesome when trump gets in and has all these corrupt scumbags arrested sued by trump,0.0,0.4838,0.25
no big deal if every trump supporter donates 3 he will be able to pay it no problem you cant stop trump 2024,0.0,-0.5442,0.25
very beautiful and very well portrayed because that has been the true nature of the left democrats for a long time not only in america but also here in the netherlands and the eu gr from netherlands,0.0,0.6361,0.2499999999999999
in other news trump stands to make 4 billion for the merger of truth social happening right now lol,-0.3,0.6249,0.2485119047619047
well the judge claims that trump is this honest lack of integrity the judge is the same kind of individual but hes also lacking balls or hed came back with the right verdict hes a coward hes a bought tool,0.0,0.0097,0.2476190476190476
what a joke banks have their own appraisers most banks dont care business is business if they dont make loans they out of business not sure what new york is trying to prove,-0.95,-0.3927,0.2465909090909091
trump hating judge and james has made it her lifes mission to get him i sure hope the skeletons jump out of her closet wonder if shell use as much time money and energy to do the same to biden and familyhow about the clintons oh thats right they are democrats,-0.7,0.4588,0.2464285714285714
over 450 million due up front in 30 days 88 for his rapey case the rest for the fraudy case and then we move on to the 91 felonies and he has to pay interest on it from 2019 lol he can try to appeal and lose but he still has to come up with the money now or they start selling his property he only owns debt so this will be fun,0.0,0.2023,0.24375
when trump win the criminal well have the taxpayers pay his fine and more then this coward talk about a military men trump was hiding out from veitnam,-0.6,-0.4818,0.2433333333333333
