comment,sentiment_gemini,cluster
trump has a very extensive list of convictions trying to claim hes a victim is ridiculous,-1.0,0
total sham lost before the trial started so said the judge,-1.0,0
guilty again and again and again,-1.0,0
only criminal here is the government crooked courts,-1.0,0
he should be removed from the courts and him and that lawyer should be banned from law for life,-1.0,0
engronon is not a judge hes a crooked criminal,-1.0,0
all this does is prove that the judge is corrupt i wonder how much his family will receive in kickbacks,-1.0,0
the criminality in our judicial system is sickening criminal sob posing as judges and court officers,-1.0,0
who gets all the money where is the victim,-1.0,0
that judge should be run out of the country,-1.0,0
criminal minds equals the trumps,-1.0,0
corrupt dei judge,-1.0,0
whut petic justice n thz presidents day wkend,-1.0,0
what a load of bs and a disgrace to justice systems in america,-1.0,0
trump is just a nasty criminal,-1.0,0
democrat thugs shaking their political opponents what has happened to our consitution and our legal system this sets a very bad precedence,-1.0,0
criminals are running the justice system,-1.0,0
this is a judicial travesty,-1.0,0
convict 45,-1.0,0
this case is all bs,-1.0,0
this is so corrupt its ridiculous civil or not this is about bankrupting him and ruining his life james is a disgrace to humans,-1.0,0
sued gor what,-1.0,0
blue counties haha that is where trump committed the crimes,-1.0,0
found liable by a trumphating liberal socialist denizen of the compromised bench,-1.0,0
that judge should be thrown in jail himself,-1.0,0
this judge definitely jerks off to his own photo on the chair in gown sick bastard,-1.0,0
there will be justice in the afterlife,-1.0,0
meanwhile biden continues his illegal criminal activity unchecked,-1.0,0
since there are no victims who gets the judgement,-1.0,0
just think of president trump was actually guilty firing squad tar and feather keel hauled spanking by stormy daniels what a freaking joke man,-1.0,0
this so called judge already made up his mind before the trial even started judges like this should be removed by force if needed,-1.0,0
disgusting liberal judge probably paid off,-1.0,0
just another example of democratic corruption how does the judge decide the case before it starts sickening no jury does not allow evidence to be shown that would exonerate trump so many crooked decisions completely corrupt,-1.0,0
fox is still protecting this criminal what a trash news company,-1.0,0
that is absolutely criminal,-1.0,0
this is a communist court,-1.0,0
if i were donald trump i would tell letitia james the judge to go straight to hell and not pay them 1 dime,-1.0,0
the judge should be fired,-1.0,0
the corrupt deep state is bent on destroying trump arrest the judge,-1.0,0
